date,date_kind,date_precision,track,category,headline,detail,quote,source_type,source_ref,issue,verified,notes
2021-05-04,announced,day,ucl,restrictions,"UCL sets a three-step return: 17 May, 21 June, then September","Students and paused research from 17 May, campus fully open from 21 June, majority of staff back for part of the week from September.","In line with Government guidance, all remaining staff will be able to start returning to onsite working from 21 June, ahead of the start of the 2021/22 academic year.",newsletter,143_4_May_2021__Issue_141_.html,141,quote-exact,"Explicitly built on three inputs: the government roadmap, UCL's own public health experts, and staff feedback. The 21 June date later slipped by four weeks with the national step 4 delay."
2021-05-17,effective,day,ucl,teaching,All remaining students may return to campus and face-to-face teaching restarts,"With parking, FFP2 masks, symptom-free testing and Connect to Protect offered as practical support.","From Monday 17 May all remaining students who have been
studying remotely can return to campus (including paused research projects),
and face-to-face teaching and supervision can restart.",newsletter,143_4_May_2021__Issue_141_.html,141,quote-exact,"The end of the campus-closed period the blog post shades on its student figure, which runs January to 17 May 2021. Filed on 17 May, the effective date; announced 4 May."
2021-05-17,effective,day,ucl,restrictions,Travel permitted to Green and Amber list countries for essential reasons,"With quarantine costs met by UCL or the grant where travel was essential, and flexible tickets required.",Staff and students may now travel on UCL business to countries that are on the Green or Amber lists for essential reasons.,newsletter,144_17_May_2021__Issue_142_.html,142,quote-exact,The first loosening since travel corridors were removed on 18 January 2021.
2021-05-24,published,day,ucl,governance,Future of Work survey finds most staff want lasting flexibility,"Just over a third of staff responded. More than half reported an improved work-life blend, with commuting less and the financial effect named as gains.",more than half of staff reported an overall improvement in their work-life blend and colleagues said they enjoy commuting less and the positive financial impact,newsletter,145_24_May_2021__Issue_143_.html,143,quote-exact,"The evidence base for the 40% on-campus expectation set in the same issue. Response rate is stated as just over a third, so the finding is not a census."
2021-05-24,announced,day,ucl,governance,Staff to spend a minimum of 40% of working time on campus from September,"With the exact proportion depending on role and departmental need, and no staff required to work remotely.",we will typically expect all colleagues to spend a minimum of 40% of their working time onsite from September,newsletter,145_24_May_2021__Issue_143_.html,143,quote-exact,"The permanent settlement that came out of the pandemic, and the first policy in the record framed around what work should look like afterwards rather than during."
2021-06-01,observed,month,data,epidemiology,"Monthly cases rises to 54 for students, on campus","1 in May 2021, 54 in June 2021, a change of +5300%.",,dataset,covid_raw.csv studenttotal.on monthly difference,,computed,"Threshold: at least 50% and at least 25 cases, both from timeline.toml. Reported confirmed cases only, an undercount of unknown size. Testing intensity changed during the series: asymptomatic testing was ruled out in September 2020, opened to students in November 2020 and to staff in January 2021, and from 8 February 2021 a positive lateral flow test entered the count without PCR confirmation. ""On campus"" records a visit of 15 minutes or more in the two days before symptoms or a test, not where infection occurred."
2021-06-14,announced,day,national,restrictions,Step 4 of the roadmap delayed by four weeks to 19 July,Delayed in response to the Delta variant.,"delayed by four weeks, until 19 July, as the government accelerates the vaccination programme.",web,https://www.instituteforgovernment.org.uk/sites/default/files/2022-12/timeline-coronavirus-lockdown-december-2021.pdf,,primary-retrieved,"UCL's return timetable slipped with it, which is the clearest case in the record of a UCL date moving purely because a national date moved."
2021-06-14,announced,day,ucl,restrictions,Step 4 delayed four weeks and UCL's return timetable slips with it,"From 21 June to 19 July, with staff asked to keep working remotely until at least that date.","The Government announced last night that stage four in the roadmap to ease lockdown restrictions will be delayed by four weeks, from Monday 21 June to Monday 19 July.",newsletter,146_15_June_2021__Issue_144_.html,144,quote-exact,"Filed on 14 June, the date of the announcement; UCL reported it on 15 June, a one-day lag. The clearest case of a UCL date moving purely because a national date moved."
2021-06-15,published,day,ucl,testing,"Staff asked to report every test result, positive or negative, to Connect to Protect",,"Once you receive your results, whether positive or negative, you should report your results through the NHS and through UCL’s Connect to Protect tool .",newsletter,146_15_June_2021__Issue_144_.html,144,quote-exact,"UCL asking for negatives as well as positives, though only confirmed positives reach the published page. The denominator was collected but never published, which is why a positivity rate cannot be recovered from the archive."
2021-06-15,published,day,ucl,vaccination,UCL encourages students to register with a GP so they can be invited for vaccination,,We are encouraging students to register with a GP so they can be invited to book their vaccination as the rollout continues and they become eligible.,newsletter,146_15_June_2021__Issue_144_.html,144,quote-exact,"A practical obstacle specific to students: eligibility depended on GP registration, and students often were not registered locally."
2021-07-19,effective,day,national,restrictions,Step 4 removes most legal limits on social contact in England,"The end of the legal requirements, including distancing and face coverings.",Most legal limits on social contact removed,web,https://www.instituteforgovernment.org.uk/sites/default/files/2022-12/timeline-coronavirus-lockdown-december-2021.pdf,,primary-retrieved,"UCL kept face coverings in all indoor spaces a week later, and this ends the 2 metre rule UCL had held since 8 July 2020."
2021-07-19,effective,day,ucl,restrictions,One-way systems removed and social distancing relaxed at step 4,"Most spaces returned to normal capacity, with face coverings still expected in crowded indoor areas.","All remaining one-way systems will be removed and social distancing requirements will be relaxed, which will mean most spaces can return to their normal capacity.",newsletter,148_13_July_2021__Issue_146_.html,146,quote-exact,"Filed on 19 July, the effective date; announced 13 July. The end of the 2 metre rule UCL had held since 8 July 2020, sixteen months earlier, including through a period when the national rule was one metre plus."
2021-07-26,published,day,ucl,restrictions,Face coverings kept in all indoor spaces after legal restrictions ended,"Including lectures, seminar rooms, study spaces, offices and laboratories.","Unless you are exempt, we expect everyone on campus to wear a face covering in indoor spaces, including in lectures, seminar rooms, study spaces, offices and labs.",newsletter,149_26_July_2021__Issue_147_.html,147,quote-exact,"A second deliberate divergence from national policy in the cautious direction, a year after the 2 metre decision. Legal requirements had ended a week earlier."
2021-08-02,published,day,ucl,governance,Pilot Remote Working Policy published with hybrid working guidance,,"A new pilot Remote Working Policy and set of hybrid working FAQs have been produced to support existing guidance and policies on working from home and on campus, during the pandemic, including key dates and the expectations of our staff.",newsletter,150_2_August_2021__Issue_148_.html,148,quote-exact,
2021-08-02,effective,day,ucl,testing,Testing centre moves from Bidborough House to the Student Centre at reduced scale,"Bidborough House closed on 30 July, with a smaller service opening at the Student Centre for those who preferred to test on site or needed help.","The Lateral Flow Testing (LFT) centre on the ground floor of Bidborough House will close on Friday 30 July. A new LFT facility is due to open at the UCL Student Centre on Monday 2 August, providing a smaller-scale service",newsletter,149_26_July_2021__Issue_147_.html,147,quote-exact,"A reduction in UCL's own testing capacity, once home tests were universally available. Filed on 2 August, the opening date of the replacement."
2021-08-02,effective,day,ucl,wellbeing,Your Wellbeing survey folded into a weekly People Pulse survey,"After just over a year, with a one-year review published.","From Monday 2 August, the Your Wellbeing survey will be phased into the weekly People Pulse survey, to help us understand how our staff are coping as we transition into hybrid working.",newsletter,150_2_August_2021__Issue_148_.html,148,quote-exact,"The crisis instrument becomes a permanent one. The survey ran weekly from 22 June 2020, which is longer than the published case series."
2021-08-21,observed,day,data,epidemiology,Collection outage of 50 hours,"The hourly scraper stopped for 50 hours, so any page updates in that window were not captured.",,dataset,covid_raw.csv 2021-08-21 to 2021-08-23,,computed,"The collection had a 50-hour outage from 2021-08-21 08:34 to 2021-08-23 10:34 caused by the git corruption incident. Any data-track claim spanning this window carries this caveat. The published figures are cumulative, so totals recover; daily readings within the window do not."
2021-08-31,announced,day,ucl,restrictions,Face covering policy reviewed by senior management and deliberately kept,"Staff had raised concerns about wearing coverings all day, and the Senior Management Team decided to maintain the requirement pending a further review on 22 October.","However, we have determined that our current approach should be maintained, because it is an important way to help keep our community as safe as possible as larger numbers of staff and students return to campus.",newsletter,151_31_August_2021__Issue_149_.html,149,quote-exact,"A documented decision rather than a default, which is what makes it usable as evidence that UCL chose to stay stricter than the law required."
2021-08-31,effective,day,ucl,vaccination,NHS vaccination centre opens at UCL's Bidborough House,"Run by UCLH staff in partnership with UCL, open to local residents and students for first or second doses, bookable through the national system.","An NHS vaccination centre has been opened at UCL’s Bidborough House site on Mabledon Place, off Euston Road, giving local residents and students the ability to book an appointment in the heart of Camden.",newsletter,151_31_August_2021__Issue_149_.html,149,quote-exact,"The same building that housed the asymptomatic testing centre, and before that staff offices given over to student study space. The third repurposing of one building in a year."
2021-09-14,effective,day,ucl,restrictions,COVID-19 Visitor Policy withdrawn,Visitors still signed in but were no longer required to declare symptoms or register the areas they visited.,The COVID-19 Visitor Policy is no longer in effect.,newsletter,152_14_September_2021__Issue_150_.html,150,quote-exact,Ends the contact-tracing regime for visitors introduced on 24 August 2020.
2021-09-14,published,day,ucl,restrictions,Department for Education says students may decline face coverings,Setting departmental guidance against UCL's own expectation that everyone wear one indoors.,"Although this is UCL’s position, the Department for Education has said that students can choose not to wear face coverings and they must not miss out on educational sessions if they do so.",newsletter,152_14_September_2021__Issue_150_.html,150,quote-exact,"An explicit conflict between UCL policy and national guidance, stated in the newsletter. UCL kept its expectation but could not enforce it against students, which is the clearest limit on institutional autonomy anywhere in the record."
2021-09-14,published,day,ucl,restrictions,Ventilation reworked across campus with a CO2 monitoring trial,"Air recirculation turned off in mechanically ventilated rooms, full fresh air supplied, maintenance brought forward before the autumn term.","In rooms with mechanical ventilation, air recirculation has been turned off and full fresh air is being supplied;",newsletter,152_14_September_2021__Issue_150_.html,150,quote-exact,"A physical infection-control measure rather than a behavioural one, and the only one in the record that changed the buildings themselves."
2021-09-27,effective,day,ucl,restrictions,All remaining staff expected back on campus from the start of term,"With an expectation of at least 40% of working time on site, agreed individually with line managers.","From the start of term on 27 September, UCL expects all remaining staff to return to work from our buildings.",newsletter,152_14_September_2021__Issue_150_.html,150,quote-exact,"Filed on 27 September, the effective date; announced 14 September. Eighteen months after the closure of 20 March 2020, and the point at which campus population returns to something like normal — which is the context for the Omicron peak three months later."
2021-09-29,published,day,ucl,restrictions,Face coverings expected during classroom teaching for the new academic year,"With no evidence required from anyone exempt, and a review scheduled for 22 October 2021.","All staff, students and visitors are expected to wear face coverings whilst indoors in all UCL buildings including during classroom teaching, unless they are exempt.",newsletter,153_29_September_2021__Issue_151_.html,151,quote-exact,The policy in force at the start of the academic year that ends with the Omicron peak of December 2021.
2021-10-01,observed,month,data,epidemiology,"Monthly cases rises to 68 for students, on campus","14 in September 2021, 68 in October 2021, a change of +386%.",,dataset,covid_raw.csv studenttotal.on monthly difference,,computed,"Threshold: at least 50% and at least 25 cases, both from timeline.toml. Reported confirmed cases only, an undercount of unknown size. Testing intensity changed during the series: asymptomatic testing was ruled out in September 2020, opened to students in November 2020 and to staff in January 2021, and from 8 February 2021 a positive lateral flow test entered the count without PCR confirmation. ""On campus"" records a visit of 15 minutes or more in the two days before symptoms or a test, not where infection occurred."
2021-10-22,announced,day,ucl,restrictions,Face coverings retained after a University Management Committee review,"Reviewed on 22 October and kept, with a further review set for 6 December.","Following a University Management Committee (UMC) review on 22 October, UCL will retain its existing guidance on face coverings. This will be reviewed again on 6 December.",newsletter,155_25_October_2021__Issue_153_.html,153,quote-exact,"Filed on 22 October, the date of the review; reported 25 October. The second documented decision to stay stricter than the law required."
2021-10-25,effective,day,ucl,restrictions,Traffic light travel system replaced by a Red List of seven countries,UCL permitted business travel to any country not on the Red List where the need was justified.,The UK Government has replaced the “traffic light” system for international travel with a single Red List of seven countries where travel is not allowed.,newsletter,155_25_October_2021__Issue_153_.html,153,quote-exact,The loosest travel position since March 2020. It lasted five weeks before Omicron.
2021-11-01,observed,month,data,epidemiology,"Monthly cases rises to 61 for staff, off campus","36 in October 2021, 61 in November 2021, a change of +69%.",,dataset,covid_raw.csv stafftotal.off monthly difference,,computed,"Threshold: at least 50% and at least 25 cases, both from timeline.toml. Reported confirmed cases only, an undercount of unknown size. Testing intensity changed during the series: asymptomatic testing was ruled out in September 2020, opened to students in November 2020 and to staff in January 2021, and from 8 February 2021 a positive lateral flow test entered the count without PCR confirmation."
2021-11-01,observed,month,data,epidemiology,"Monthly cases rises to 62 for students, off campus","33 in October 2021, 62 in November 2021, a change of +88%.",,dataset,covid_raw.csv studenttotal.off monthly difference,,computed,"Threshold: at least 50% and at least 25 cases, both from timeline.toml. Reported confirmed cases only, an undercount of unknown size. Testing intensity changed during the series: asymptomatic testing was ruled out in September 2020, opened to students in November 2020 and to staff in January 2021, and from 8 February 2021 a positive lateral flow test entered the count without PCR confirmation."
2021-11-01,observed,month,data,epidemiology,"Monthly cases rises to 71 for staff, on campus","32 in October 2021, 71 in November 2021, a change of +122%.",,dataset,covid_raw.csv stafftotal.on monthly difference,,computed,"Threshold: at least 50% and at least 25 cases, both from timeline.toml. Reported confirmed cases only, an undercount of unknown size. Testing intensity changed during the series: asymptomatic testing was ruled out in September 2020, opened to students in November 2020 and to staff in January 2021, and from 8 February 2021 a positive lateral flow test entered the count without PCR confirmation. ""On campus"" records a visit of 15 minutes or more in the two days before symptoms or a test, not where infection occurred."
2021-11-30,effective,day,ucl,restrictions,All UCL-sponsored staff social gatherings cancelled,"Applying to any gathering where UCL contributed to costs, on or off campus, with teams strongly advised to postpone parties.","In response to the uncertainty arising from the Omicron variant, we have agreed that all UCL-sponsored social gatherings should be cancelled or postponed until further notice.",newsletter,157_30_November_2021__Issue_155_.html,155,quote-exact,Explicitly to protect teaching: cutting non-essential gatherings so that essential activity could continue. Lifted on 7 February 2022.
2021-11-30,effective,day,ucl,restrictions,Face coverings made mandatory indoors on campus as Omicron emerges,Following the Prime Minister's announcement of precautionary measures on 27 November.,"Face coverings are mandatory for all students and staff while you are indoors on campus, unless you are exempt.",newsletter,157_30_November_2021__Issue_155_.html,155,quote-exact,A move from expected to mandatory. UCL's own advisory panel is named alongside government guidance as the basis.
2021-11-30,announced,day,ucl,restrictions,Staff encouraged to work remotely to December to cut campus footfall,"With campus staying open for in-person teaching, research and support.","However, to minimise footfall and ensure our spaces are as safe as possible for those staff who do need to work on campus, we encourage you to speak to your manager about whether more of your work could be carried out remotely until the end of December.",newsletter,157_30_November_2021__Issue_155_.html,155,quote-exact,Two months after all staff were told to return. This is the reversal that precedes the highest weekly case count in the whole series.
2021-12-01,observed,month,data,epidemiology,"Monthly cases rises to 140 for staff, off campus","61 in November 2021, 140 in December 2021, a change of +130%.",,dataset,covid_raw.csv stafftotal.off monthly difference,,computed,"Threshold: at least 50% and at least 25 cases, both from timeline.toml. Reported confirmed cases only, an undercount of unknown size. Testing intensity changed during the series: asymptomatic testing was ruled out in September 2020, opened to students in November 2020 and to staff in January 2021, and from 8 February 2021 a positive lateral flow test entered the count without PCR confirmation."
2021-12-01,observed,month,data,epidemiology,"Monthly cases rises to 178 for staff, on campus","71 in November 2021, 178 in December 2021, a change of +151%.",,dataset,covid_raw.csv stafftotal.on monthly difference,,computed,"Threshold: at least 50% and at least 25 cases, both from timeline.toml. Reported confirmed cases only, an undercount of unknown size. Testing intensity changed during the series: asymptomatic testing was ruled out in September 2020, opened to students in November 2020 and to staff in January 2021, and from 8 February 2021 a positive lateral flow test entered the count without PCR confirmation. ""On campus"" records a visit of 15 minutes or more in the two days before symptoms or a test, not where infection occurred."
2021-12-01,observed,month,data,epidemiology,"Monthly cases rises to 219 for students, off campus","62 in November 2021, 219 in December 2021, a change of +253%.",,dataset,covid_raw.csv studenttotal.off monthly difference,,computed,"Threshold: at least 50% and at least 25 cases, both from timeline.toml. Reported confirmed cases only, an undercount of unknown size. Testing intensity changed during the series: asymptomatic testing was ruled out in September 2020, opened to students in November 2020 and to staff in January 2021, and from 8 February 2021 a positive lateral flow test entered the count without PCR confirmation."
2021-12-01,observed,month,data,epidemiology,"Monthly cases rises to 685 for students, on campus","101 in November 2021, 685 in December 2021, a change of +578%.",,dataset,covid_raw.csv studenttotal.on monthly difference,,computed,"Threshold: at least 50% and at least 25 cases, both from timeline.toml. Reported confirmed cases only, an undercount of unknown size. Testing intensity changed during the series: asymptomatic testing was ruled out in September 2020, opened to students in November 2020 and to staff in January 2021, and from 8 February 2021 a positive lateral flow test entered the count without PCR confirmation. ""On campus"" records a visit of 15 minutes or more in the two days before symptoms or a test, not where infection occurred."
2021-12-08,announced,day,national,restrictions,The government announces a move to Plan B measures in England,"Guidance to work from home, with face coverings and the NHS Covid Pass.",PM announces a move to ‘Plan B’ measures in England following the spread of the Omicron variant.,web,https://www.instituteforgovernment.org.uk/sites/default/files/2022-12/timeline-coronavirus-lockdown-december-2021.pdf,,primary-retrieved,"This source does not record the higher education exemption. That is UCL's account, and it is the reason UCL stayed open through the highest case counts in the whole series."
2021-12-10,effective,day,national,restrictions,Face masks become compulsory in most indoor venues under Plan B,,Face masks become compulsory in most public indoor venues under Plan B.,web,https://www.instituteforgovernment.org.uk/sites/default/files/2022-12/timeline-coronavirus-lockdown-december-2021.pdf,,primary-retrieved,"UCL had made face coverings mandatory indoors on campus on 30 November, ten days ahead of this."
2021-12-13,effective,day,ucl,restrictions,"Plan B: office workers to work from home, with higher education exempted","Face coverings required by law in most indoor public places from 10 December, NHS COVID Pass for large venues from 15 December, though not for teaching events.","From Monday 13 December, office workers should work from home if they can, with Government exemptions for Higher Education staff (see below).",newsletter,159_9_December_2021__Issue_157_.html,157,quote-exact,"Filed on 13 December, the effective date; announced by the government on 8 December and by UCL on 9 December, a one-day lag. The higher education exemption is why UCL stayed open and why the December case counts are as high as they are."
2021-12-13,announced,day,ucl,teaching,Staff permitted to move teaching online for the final week of Term 1,"At the discretion of the programme and Head of Department, with no requirement to do so.","Whilst campus remains open for face-to-face teaching and other activities until term ends on Friday, you may move your teaching online for the remainder of this week.",newsletter,160_13_December_2021__Issue_158_.html,158,quote-exact,"Permission rather than instruction, and taken eight days before the on-campus student peak of 525 cases in the week to 21 December 2021. Whether the permission was widely used cannot be established from the archive."
2021-12-13,published,day,ucl,epidemiology,UCL states cases are rising on campus as well as nationally,,"Just as numbers of COVID-19 cases are rising throughout the UK, including the new Omicron variant, so too are they on campus.",newsletter,160_13_December_2021__Issue_158_.html,158,quote-exact,"The clearest instance in the whole record of UCL acting on its own case data rather than on national policy: the newsletter cites the campus figures directly, and the on-campus student series peaks at its highest point of the entire dataset in the week to 21 December. This is the passage quoted in the blog post."
2021-12-13,announced,day,ucl,governance,Winter closure extended by a day to 23 December,Running from 22 December 2021 to 4 January 2022.,"UCL's winter closure has been extended by one day to include Thursday, 23 December 2021 in recognition of our community's hard work over a difficult year",newsletter,160_13_December_2021__Issue_158_.html,158,quote-exact,
2021-12-17,announced,day,ucl,teaching,"Term 2 to open with face-to-face teaching, disruption anticipated","Campus open, large teaching events online, all students including those overseas told to come to campus.","Our plan for Term 2 is for campus to remain open and for face-to-face teaching to go ahead as it has this term, which means of course that large teaching events will continue online and all students, including students based overseas, have been told that they should come to campus.",newsletter,161_17_December_2021__Issue_159_.html,159,quote-exact,"Decided at the peak of the Omicron wave, with UCL's own case counts at their highest. Campus stayed open because government and UCL's public health experts both advised it."
2021-12-17,published,day,ucl,epidemiology,UCL expects two to three weeks of disruption at the start of January,From delayed student arrivals and from staff and student absence through self-isolation.,"we should anticipate that the first 2-3 weeks in January will be disrupted, including some students facing delays in getting back to London. We can also expect an increase in absences among students required to self-isolate",newsletter,161_17_December_2021__Issue_159_.html,159,quote-exact,A forecast made in December that the January 2022 data can be read against. January 2022 is the month the blog post compares with January 2021.
2021-12-21,observed,day,data,epidemiology,"Weekly cases peak at 131 for staff, on campus",The highest seven-day total for this series anywhere in the record.,,dataset,covid_raw.csv staff7.on maximum,,computed,"Reported confirmed cases only, an undercount of unknown size. Testing intensity changed during the series: asymptomatic testing was ruled out in September 2020, opened to students in November 2020 and to staff in January 2021, and from 8 February 2021 a positive lateral flow test entered the count without PCR confirmation. ""On campus"" records a visit of 15 minutes or more in the two days before symptoms or a test, not where infection occurred. Figures were published each weekday morning correct to 5pm the previous day, with weekend figures folded into Tuesday, so a Tuesday reading covers Saturday to Monday."
2021-12-21,observed,day,data,epidemiology,"Weekly cases peak at 525 for students, on campus",The highest seven-day total for this series anywhere in the record.,,dataset,covid_raw.csv student7.on maximum,,computed,"Reported confirmed cases only, an undercount of unknown size. Testing intensity changed during the series: asymptomatic testing was ruled out in September 2020, opened to students in November 2020 and to staff in January 2021, and from 8 February 2021 a positive lateral flow test entered the count without PCR confirmation. ""On campus"" records a visit of 15 minutes or more in the two days before symptoms or a test, not where infection occurred. Figures were published each weekday morning correct to 5pm the previous day, with weekend figures folded into Tuesday, so a Tuesday reading covers Saturday to Monday."
2022-01-01,observed,month,data,epidemiology,"Monthly cases rises to 299 for staff, off campus","140 in December 2021, 299 in January 2022, a change of +114%.",,dataset,covid_raw.csv stafftotal.off monthly difference,,computed,"Threshold: at least 50% and at least 25 cases, both from timeline.toml. Reported confirmed cases only, an undercount of unknown size. Testing intensity changed during the series: asymptomatic testing was ruled out in September 2020, opened to students in November 2020 and to staff in January 2021, and from 8 February 2021 a positive lateral flow test entered the count without PCR confirmation."
2022-01-01,observed,month,data,epidemiology,"Monthly cases rises to 436 for students, off campus","219 in December 2021, 436 in January 2022, a change of +99%.",,dataset,covid_raw.csv studenttotal.off monthly difference,,computed,"Threshold: at least 50% and at least 25 cases, both from timeline.toml. Reported confirmed cases only, an undercount of unknown size. Testing intensity changed during the series: asymptomatic testing was ruled out in September 2020, opened to students in November 2020 and to staff in January 2021, and from 8 February 2021 a positive lateral flow test entered the count without PCR confirmation."
2022-01-01,observed,month,data,epidemiology,"On-campus student cases: 9 in January 2021, 696 in January 2022",The same calendar month under opposite campus policies. In January 2021 all teaching was online and students were told not to return; in January 2022 campus was open for face-to-face teaching under the higher education exemption from Plan B.,,dataset,covid_raw.csv studenttotal.on January 2021 and January 2022,,computed,"The blog post's central claim, computed rather than asserted. It shows that the on-campus line moved with policy, not that policy caused the difference: national prevalence also differed between the two months, and reported confirmed cases only, an undercount of unknown size. testing intensity changed during the series: asymptomatic testing was ruled out in september 2020, opened to students in november 2020 and to staff in january 2021, and from 8 february 2021 a positive lateral flow test entered the count without pcr confirmation. ""On campus"" records a visit of 15 minutes or more in the two days before symptoms or a test, not where infection occurred."
2022-01-01,observed,month,data,epidemiology,"UCL rises 77-fold between the two Januaries, Camden 2.4-fold","Camden recorded 4,770 cases in January 2021 and 11,211 in January 2022, a factor of 2.4. UCL on-campus students went from 9 to 696, a factor of 77 — about 33 times the borough's growth.",,dataset,"timeline/data/camden-cases.csv (UKHSA dashboard, cached)",,computed,"The sharpest test of the blog post's claim available, and it does not say what a first glance suggests. **Both** rose: the borough's epidemic grew 2.4-fold between the two months, so a purely epidemiological account does predict a rise at UCL. What it does not predict is the size: UCL rose about 33 times as steeply as the borough around it. That gap is the evidence, not a difference in direction. The plain reading is that the local epidemic accounts for part of the change and campus policy for the rest — closed to most students in January 2021, open in January 2022. UCL cases are not a subset of Camden cases: students live across many boroughs and ""on campus"" marks presence, not residence. Shape and timing may be compared; shares and proportions may not."
2022-01-06,announced,day,ucl,governance,COVID absence paid and exempt from the sickness procedure for up to four weeks,With no medical evidence required for the first 28 days of absences beginning between 10 December 2021 and 26 January 2022.,Any COVID-19 related absence from work will be paid and will not trigger the usual Sickness Absence Procedure unless it lasts more than four weeks or 20 working days in total (pro-rata for part-time staff).,newsletter,162_6_January_2022__Issue_160_.html,160,quote-exact,"A limit put on the open-ended commitment of 17 March 2020, which had exempted COVID absence from the procedure entirely."
2022-01-06,announced,day,ucl,restrictions,Staff who are unvaccinated by choice must still attend campus,Staff unable to be vaccinated for medical reasons were not required to attend and teaching staff in that group could work remotely.,"Colleagues who are unable to be vaccinated for medical reasons are not required to attend campus, and teaching staff in this category may deliver learning remotely. Staff who are unvaccinated through choice must attend campus as per the normal requirements of their duties.",newsletter,162_6_January_2022__Issue_160_.html,160,quote-exact,"The only place in the record where vaccination status carries a direct consequence for a member of staff's attendance, and it distinguishes medical exemption from choice."
2022-01-10,observed,day,data,epidemiology,"Weekly cases peak at 104 for staff, off campus",The highest seven-day total for this series anywhere in the record.,,dataset,covid_raw.csv staff7.off maximum,,computed,"Reported confirmed cases only, an undercount of unknown size. Testing intensity changed during the series: asymptomatic testing was ruled out in September 2020, opened to students in November 2020 and to staff in January 2021, and from 8 February 2021 a positive lateral flow test entered the count without PCR confirmation. Figures were published each weekday morning correct to 5pm the previous day, with weekend figures folded into Tuesday, so a Tuesday reading covers Saturday to Monday."
2022-01-13,observed,day,data,epidemiology,"Weekly cases peak at 159 for students, off campus",The highest seven-day total for this series anywhere in the record.,,dataset,covid_raw.csv student7.off maximum,,computed,"Reported confirmed cases only, an undercount of unknown size. Testing intensity changed during the series: asymptomatic testing was ruled out in September 2020, opened to students in November 2020 and to staff in January 2021, and from 8 February 2021 a positive lateral flow test entered the count without PCR confirmation. Figures were published each weekday morning correct to 5pm the previous day, with weekend figures folded into Tuesday, so a Tuesday reading covers Saturday to Monday."
2022-01-26,effective,day,national,restrictions,The Plan B face covering requirement in England expires,"SI 2021/1400 amends regulation 15 of the Plan B face covering regulations, substituting 26th January 2022 for 20th December 2021, so the requirement lapses at the end of that day.",They also extend the period during which the Regulations are in force until 26th January 2022,web,https://www.legislation.gov.uk/uksi/2021/1400/made,,primary-retrieved,"UCL kept face coverings mandatory on the day the legal requirement ended and narrowed them to teaching settings twenty-six days later. This is the second time the record shows UCL holding a measure after the law dropped it, the first being step 4 in July 2021."
2022-01-27,effective,day,ucl,restrictions,Face coverings kept mandatory at UCL after the legal requirement ended,,"As part of our measures to reduce the risk of infection, face coverings will remain mandatory at UCL while you are indoors in our buildings, unless you are exempt.",newsletter,163_20_January_2022__Issue_161_.html,161,quote-exact,"The third and last documented divergence in the cautious direction, and the longest-running: UCL held a mask requirement from 10 July 2020 to 21 February 2022."
2022-01-27,effective,day,ucl,restrictions,Plan B removed and UCL reinstates the 40% on-campus expectation,"Work-from-home guidance, vaccine certificates and the legal mask requirement all lifted nationally.","From Thursday 27 January, we will reinstate UCL’s Interim People Management Guidance , including the expectation for all staff to work on campus for at least 40% of the time.",newsletter,163_20_January_2022__Issue_161_.html,161,quote-exact,"Filed on 27 January, the effective date; announced 20 January. Restores the settlement agreed in May 2021 after the Omicron interruption."
2022-02-01,observed,month,data,epidemiology,"Monthly cases falls to 114 for staff, off campus","299 in January 2022, 114 in February 2022, a change of -62%.",,dataset,covid_raw.csv stafftotal.off monthly difference,,computed,"Threshold: at least 50% and at least 25 cases, both from timeline.toml. Reported confirmed cases only, an undercount of unknown size. Testing intensity changed during the series: asymptomatic testing was ruled out in September 2020, opened to students in November 2020 and to staff in January 2021, and from 8 February 2021 a positive lateral flow test entered the count without PCR confirmation."
2022-02-01,observed,month,data,epidemiology,"Monthly cases falls to 164 for students, off campus","436 in January 2022, 164 in February 2022, a change of -62%.",,dataset,covid_raw.csv studenttotal.off monthly difference,,computed,"Threshold: at least 50% and at least 25 cases, both from timeline.toml. Reported confirmed cases only, an undercount of unknown size. Testing intensity changed during the series: asymptomatic testing was ruled out in September 2020, opened to students in November 2020 and to staff in January 2021, and from 8 February 2021 a positive lateral flow test entered the count without PCR confirmation."
2022-02-07,effective,day,ucl,restrictions,Restriction on staff social gatherings lifted and event size limits removed,With risk assessments still encouraged and the face coverings policy still in force.,"The restriction on holding UCL-sponsored staff gatherings, introduced in December 2021 in response to the emergence of the Omicron variant of coronavirus, has now been lifted.",newsletter,164_7_February_2022__Issue_162_.html,162,quote-exact,Ten weeks after the December cancellation.
2022-02-18,effective,day,ucl,testing,UCL's asymptomatic testing centre closes,Replaced by a home test kit collection service on the Student Centre mezzanine.,"UCL’s asymptomatic testing centre in the Student Centre will close this Friday, 18 February. From Monday 21 February staff and students will be able to collect LFTs from the Home Test Kit Collection Service on the mezzanine level of the Student Centre",newsletter,165_14_February_2022__Issue_163_.html,163,quote-exact,"The end of UCL's own testing provision, fifteen months after it opened at Bidborough House. Case ascertainment falls from here on, so the declining case counts in spring 2022 partly reflect less testing."
